"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0728933908846933,5,28,5.40308599167822,"GO:0001772 immunological synapse "," http://amigo.geneontology.org/amigo/term/GO:0001772"," ALCAM  PTPRJ  VAV3  NEDD9  STX7"
0.0728933908846933,11,119,2.79689157216285,"GO:0005925 focal adhesion "," http://amigo.geneontology.org/amigo/term/GO:0005925"," MAPK1  RDX  CORO2B  SORBS2  RSU1  CPNE3  DCAF6  ALOX15B  NEDD9  TNS1  TLN2"
0.0728933908846933,6,40,4.53859223300971,"GO:0008287 protein serine/threonine phosphatase complex "," http://amigo.geneontology.org/amigo/term/GO:0008287"," PPP4R4  PPP2R2B  PPP2R1A  PPP2R3A  PPP2CA  SHOC2"
0.0728933908846933,5,28,5.40308599167822,"GO:0098839 postsynaptic density membrane "," http://amigo.geneontology.org/amigo/term/GO:0098839"," GRIA1  GRID1  CLSTN2  ADAM22  SORCS3"
0.0728933908846933,6,40,4.53859223300971,"GO:1903293 phosphatase complex "," http://amigo.geneontology.org/amigo/term/GO:1903293"," PPP4R4  PPP2R2B  PPP2R1A  PPP2R3A  PPP2CA  SHOC2"
0.074688101819454,7,56,3.78216019417476,"GO:0005901 caveola "," http://amigo.geneontology.org/amigo/term/GO:0005901"," LRP6  MAPK1  ADRA1A  SCN5A  PLPP1  INSR  CDH13"
0.074688101819454,10,105,2.88164586222839,"GO:0014069 postsynaptic density "," http://amigo.geneontology.org/amigo/term/GO:0014069"," GRIA1  SORCS2  GRID1  CLSTN2  PCLO  ADAM22  CAP2  DTNBP1  DLGAP1  SORCS3"
0.074688101819454,10,105,2.88164586222839,"GO:0032279 asymmetric synapse "," http://amigo.geneontology.org/amigo/term/GO:0032279"," GRIA1  SORCS2  GRID1  CLSTN2  PCLO  ADAM22  CAP2  DTNBP1  DLGAP1  SORCS3"
0.075078770454686,11,124,2.68411368618854,"GO:0030055 cell-substrate junction "," http://amigo.geneontology.org/amigo/term/GO:0030055"," MAPK1  RDX  CORO2B  SORBS2  RSU1  CPNE3  DCAF6  ALOX15B  NEDD9  TNS1  TLN2"
0.075078770454686,5,30,5.04288025889968,"GO:0099060 integral component of postsynaptic specialization membrane "," http://amigo.geneontology.org/amigo/term/GO:0099060"," GRIA1  GRID1  CLSTN2  ADAM22  SORCS3"
0.0957072491286145,5,32,4.72770024271845,"GO:0098948 intrinsic component of postsynaptic specialization membrane "," http://amigo.geneontology.org/amigo/term/GO:0098948"," GRIA1  GRID1  CLSTN2  ADAM22  SORCS3"
0.103032623946341,23,381,1.82655505440461,"GO:0070161 anchoring junction "," http://amigo.geneontology.org/amigo/term/GO:0070161"," PANX3  TRPV4  MAPK1  SCN5A  RDX  GRB2  PTPRJ  CORO2B  FRMD4A  SORBS2  RSU1  CASK  CPNE3  FRMPD2  PARD3  DCAF6  ALOX15B  NEDD9  PTPRM  LAMA1  KRIT1  TNS1  TLN2"
0.103272674968987,138,3405,1.22628630084256,"GO:0005886 plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0005886"," EPB41L2  PTPRT  PANX3  KCNQ3  SPA17  SKAP2  GPR158  DCBLD2  TRPV4  LRP6  LPAR3  FTO  LIPG  BBS9  GRIA1  MAPK1  ADRA1A  ADGRA3  CADM1  CPPED1  CCR8  TSPAN5  ITPK1  SCN5A  CCDC62  ATP8B1  SLC9B2  ALCAM  BMX  TACR1  ACE2  ITGA9  TRAF3  MFGE8  SNTG1  STAC  NEGR1  PTGER3  STRN3  TSHR  RDX  ANO2  FYB1  TRPV1    OR8D1  OR8G5  GRB2  PTPRJ  CLTRN  AP1S2  GRPR  SLC4A10  ACVR1B  RAB3C  PTPRE  PLPP1  LYN  INPP5A  PPP2R1A  SORCS2  GAB2  SLC9A1  FRMPD1  SLC22A3  VAV3  SLC3A1  LDLRAP1  INSR  ENPP6  PPM1A  ATP12A  ASPH  NKAIN3  NID2  CASK  CYTH1  GRID1  CKAP5  F2  CLSTN2  DPP6  CPNE3  PLCG2  CDH13  SLC26A7  FRMPD2  ENOX1  PARD3  RET  CCNY  XPR1  ALOX15B  MFSD2A  LDLRAD3  ADAM22  RAF1  CAP2  DTNBP1  PPP2CA  VDAC1  NEDD9  KCNH8  PREX2  CDK14  SULF1  SLCO5A1  XKR9  PTPRM  KRIT1  SLC11A1  LRP12  SCUBE1  CSMD3  CARMIL1  SGCZ  ADCY2  EPHA7  PLXNA2  SCN3B  GRAMD1B  ADCY8  EPS15  EVC  EVC2  SORCS3  NBEA  STX7  STK10  SULF2  OR52N5  TENM2  GABRA1  MARK3  SLC24A3  STAT3  ARHGAP21"
0.103272674968987,2,4,15.128640776699,"GO:0017059 serine C-palmitoyltransferase complex "," http://amigo.geneontology.org/amigo/term/GO:0017059"," SPTLC3  SPTSSB"
0.103272674968987,2,4,15.128640776699,"GO:0031211 endoplasmic reticulum palmitoyltransferase complex "," http://amigo.geneontology.org/amigo/term/GO:0031211"," SPTLC3  SPTSSB"
0.103272674968987,3,12,7.56432038834951,"GO:0031941 filamentous actin "," http://amigo.geneontology.org/amigo/term/GO:0031941"," MYO3A  MYO18B  CARMIL1"
0.103272674968987,2,4,15.128640776699,"GO:0032591 dendritic spine membrane "," http://amigo.geneontology.org/amigo/term/GO:0032591"," GRIA1  TRPV1"
0.103272674968987,13,172,2.28688755926846,"GO:0045121 membrane raft "," http://amigo.geneontology.org/amigo/term/GO:0045121"," LRP6  MAPK1  ADRA1A  SCN5A  PLPP1  LYN  SLC9A1  INSR  CDH13  RET  PPP2CA  VDAC1  SULF1"
0.103272674968987,2,4,15.128640776699,"GO:0070820 tertiary granule "," http://amigo.geneontology.org/amigo/term/GO:0070820"," SLC11A1  STX7"
0.103272674968987,13,172,2.28688755926846,"GO:0098857 membrane microdomain "," http://amigo.geneontology.org/amigo/term/GO:0098857"," LRP6  MAPK1  ADRA1A  SCN5A  PLPP1  LYN  SLC9A1  INSR  CDH13  RET  PPP2CA  VDAC1  SULF1"
0.103272674968987,10,118,2.56417640283034,"GO:0099572 postsynaptic specialization "," http://amigo.geneontology.org/amigo/term/GO:0099572"," GRIA1  SORCS2  GRID1  CLSTN2  PCLO  ADAM22  CAP2  DTNBP1  DLGAP1  SORCS3"
0.103272674968987,2,4,15.128640776699,"GO:1905961 protein-cysteine S-palmitoyltransferase complex "," http://amigo.geneontology.org/amigo/term/GO:1905961"," SPTLC3  SPTSSB"
0.103272674968987,5,35,4.32246879334258,"GO:1990391 DNA repair complex "," http://amigo.geneontology.org/amigo/term/GO:1990391"," MLH1  FANCI  PRKDC  ATM  PHF21A"
0.114212202818713,4,24,5.04288025889968,"GO:0005963 magnesium-dependent protein serine/threonine phosphatase complex "," http://amigo.geneontology.org/amigo/term/GO:0005963"," PPP2R2B  PPP2R1A  PPP2R3A  PPP2CA"
0.114212202818713,10,122,2.4801050453605,"GO:0098984 neuron to neuron synapse "," http://amigo.geneontology.org/amigo/term/GO:0098984"," GRIA1  SORCS2  GRID1  CLSTN2  PCLO  ADAM22  CAP2  DTNBP1  DLGAP1  SORCS3"
0.114904529548671,10,123,2.45994158970716,"GO:0005802 trans-Golgi network "," http://amigo.geneontology.org/amigo/term/GO:0005802"," ST3GAL1  RBFOX1  RAB6A  PIFO  CLVS1  CALN1  STX8  RAB31  GCC2  NBEA"
0.117328945435442,8,87,2.78227876353086,"GO:1902911 protein kinase complex "," http://amigo.geneontology.org/amigo/term/GO:1902911"," PRKDC  ACVR1B  RB1CC1  INSR  ATG13  PARD3  CCNY  CDK14"
0.125848767846505,43,894,1.45532785995091,"GO:0005794 Golgi apparatus "," http://amigo.geneontology.org/amigo/term/GO:0005794"," FAM114A1  APBB2  ST3GAL1  LRP6  ST8SIA5  LIPG  MAPK1  RBFOX1  AHSG  MGAT5  ATP8B1  TSNAX  GOLGA4  STRN3  SLC35A3  GRB2  AP1S2  LYN  JAKMIP2  RAB6A  TBC1D14  SCLY  CUX1  PIFO  CLVS1  NDFIP2  CLSTN2  CALN1  RIC1  RAF1  STX8  SULF1  RAB31  TRAPPC9  GNPTAB  GCC2  GALNTL6  NBEA  SULF2  ARHGAP21  POLQ  TRAPPC10  ARFGEF1"
0.125848767846505,6,55,3.30079435127979,"GO:0030018 Z disc "," http://amigo.geneontology.org/amigo/term/GO:0030018"," SCN5A  RYR2  NEBL  LDB3  MYO18B  SCN3B"
0.125848767846505,11,146,2.27965819922862,"GO:0031253 cell projection membrane "," http://amigo.geneontology.org/amigo/term/GO:0031253"," BBS9  GRIA1  BMX  ACE2  SNTG1  TRPV1  CLTRN  SLC3A1  PLCG2  EVC  EVC2"
0.126007861384384,7,72,2.94168015102481,"GO:0044853 plasma membrane raft "," http://amigo.geneontology.org/amigo/term/GO:0044853"," LRP6  MAPK1  ADRA1A  SCN5A  PLPP1  INSR  CDH13"
0.1262779006578,9,109,2.498307651198,"GO:0000922 spindle pole "," http://amigo.geneontology.org/amigo/term/GO:0000922"," CEP128  UBXN2B  CKAP5  CSPP1  DDX11  LATS2  STAG1  KATNAL1  NEDD9"
0.1262779006578,2,5,12.1029126213592,"GO:0005947 mitochondrial alpha-ketoglutarate dehydrogenase complex "," http://amigo.geneontology.org/amigo/term/GO:0005947"," DBT  BCKDHB"
0.1262779006578,7,73,2.90138316265461,"GO:1902554 serine/threonine protein kinase complex "," http://amigo.geneontology.org/amigo/term/GO:1902554"," PRKDC  ACVR1B  RB1CC1  ATG13  PARD3  CCNY  CDK14"
0.130373469668978,5,41,3.68991238456074,"GO:0099634 postsynaptic specialization membrane "," http://amigo.geneontology.org/amigo/term/GO:0099634"," GRIA1  GRID1  CLSTN2  ADAM22  SORCS3"
0.140734244739185,12,172,2.11097313163242,"GO:0098791 Golgi apparatus subcompartment "," http://amigo.geneontology.org/amigo/term/GO:0098791"," ST3GAL1  RBFOX1  RAB6A  PIFO  CLVS1  CALN1  STX8  SULF1  RAB31  GCC2  NBEA  SULF2"
0.170416414531223,2,6,10.0857605177994,"GO:0002178 palmitoyltransferase complex "," http://amigo.geneontology.org/amigo/term/GO:0002178"," SPTLC3  SPTSSB"
0.170416414531223,101,2485,1.22977281162704,"GO:0012505 endomembrane system "," http://amigo.geneontology.org/amigo/term/GO:0012505"," FAM114A1  ELOVL6  APBB2  ST3GAL1  CLCA1  LRP6  ATG2B  ST8SIA5  LIPG  GRIA1  MAPK1  PTPN23  ADRA1A  RBFOX1  HMGCLL1  AHSG  SCN5A  CYP11A1  MGAT5  ATP8B1  SLC9B2  TSNAX  GOLGA4  STRN3  ALG9  EXPH5  KLHDC2  EXTL2  SLC35A3  SPTLC3  NUP85  GRB2  AP1S2  GPAT3  RAB3C  CDKAL1  RB1CC1  LYN  JAKMIP2  ABCA4  RAB6A  SORCS2  TBC1D14  SPTSSB  CASQ2  SCLY  VTN  CUX1  RYR2  ZDHHC14  LDLRAP1  INSR  PIFO  PGS1  CLVS1  ASPH  CYP7B1  RNF32  NDFIP2  CLSTN2  CALN1  CYP2J2  SLC26A7  HPS4  HSD17B12  ALOX5  PARD3  RET  RIC1  GPR161  RAF1  SEC24A  DTNBP1  STX8  RHBDD1  FSTL4  ELOVL2  SSR1  SULF1  RAB31  WDFY2  TRAPPC9  GNPTAB  SLC11A1  SEC63  CARMIL1  GCC2  PCM1  OSBPL1A  GALNTL6  GRAMD1B  APOB  NBEA  H6PD  STX7  SULF2  RETREG3  ARHGAP21  POLQ  TRAPPC10  ARFGEF1"
0.175346611048948,5,45,3.36192017259978,"GO:0099055 integral component of postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0099055"," GRIA1  GRID1  CLSTN2  ADAM22  SORCS3"
0.176122782248855,6,62,2.92812402129659,"GO:0031674 I band "," http://amigo.geneontology.org/amigo/term/GO:0031674"," SCN5A  RYR2  NEBL  LDB3  MYO18B  SCN3B"
0.183439316194129,12,181,2.00600761679987,"GO:0031012 extracellular matrix "," http://amigo.geneontology.org/amigo/term/GO:0031012"," IMPG2  MMP8  THSD4  VTN  NID2  CASK  VIT  IMPG1  HSD17B12  LAMA1  HPSE2  SSC5D"
0.187057068540018,12,182,1.99498559692734,"GO:0030312 external encapsulating structure "," http://amigo.geneontology.org/amigo/term/GO:0030312"," IMPG2  MMP8  THSD4  VTN  NID2  CASK  VIT  IMPG1  HSD17B12  LAMA1  HPSE2  SSC5D"
0.195704965136223,99,2454,1.22064827782657,"GO:0005829 cytosol "," http://amigo.geneontology.org/amigo/term/GO:0005829"," IGF2BP3  FAM114A1  AKAP13  AGBL1  SKAP2  CEP290  FTO  CTIF  MAPK1  PTPN23  ADRA1A  HMGCLL1  PPP4R4  CPPED1  APAF1  DGKG  TUT7  ATP8B1  NLRP6  DLEC1  PIR  SND1  KDM8  FANCI  DOCK1  SPECC1  KLHDC1  HKDC1  AFF3  EXTL2  CDC14A  DBT  DPP9  UBP1  NUP85  ACVR1B  RB1CC1  TGS1  FAM110B  KLF12  RAB6A  PPP2R1A  TBC1D8B  SORCS2  TBC1D14  MBNL1    BCL2L15  LDLRAP1  PPM1A  ATP12A  RNF32  ATG13  AMBRA1  SPRED1  ARMC8  LATS2  CPNE3  RPTOR  PLCG2  TOPAZ1  IARS1  HPS4  RALGDS  ALOX5  RIC1  DCAF6  TNFAIP8L3  ALOX15B  PPIE  RAF1  SEC24A  DTNBP1  PPP2CA  STX8  RANBP9  HSPA4  CDC37L1  PHACTR1  NEDD9  SRPK2  CDK14  ANKRD12  ACTN4  PRMT3  CARMIL1  GCC2  PCM1  AOX1  EPS15  APOB  PIK3C2A  BORCS7  SHOC2  NBEA  SHQ1  STAT3  POLQ  ARFGEF1"
0.195704965136223,10,142,2.13079447559141,"GO:0036464 cytoplasmic ribonucleoprotein granule "," http://amigo.geneontology.org/amigo/term/GO:0036464"," IGF2BP3  BARD1  RBFOX1  MBNL1    YTHDF3  GABPB1  RPTOR  DIS3L2  SERPINB1"
0.19738984003012,2,7,8.64493758668516,"GO:0042627 chylomicron "," http://amigo.geneontology.org/amigo/term/GO:0042627"," LIPG  APOB"
0.19738984003012,3,18,5.04288025889968,"GO:0097228 sperm principal piece "," http://amigo.geneontology.org/amigo/term/GO:0097228"," SPA17  SLC9B2  "
0.197722351817064,127,3248,1.18308951886747,"GO:0043228 non-membrane-bounded organelle "," http://amigo.geneontology.org/amigo/term/GO:0043228"," MTPN  TEX11  EPB41L2  IGF2BP3  AKAP13  BARD1  ABI1    TRA2A  NCOR2  MYO3A  CEP290  ATG2B  FGD4  BBS9  MAPK1  PTPN23  RBFOX1  PDLIM5  SPATA5  SCN5A  NLRP6  MYH15  PLCB1  KIF6  TNNT3  SNTG1  MCRS1  SPECC1  PRKDC  CEP128  CEP192  RDX  POLE2  ATM  LYST  PLEKHG6  IFT43  FYB1  CDC14A  DBT  DPP9  NUP85  GRB2  CLASP2  DPF3  SPIDR  UBXN2B  PIBF1  ABLIM2  PPARD  PPP2R1A  CHD7  FRMPD1  MAP2K5  MBNL1  FRMD4A  RYR2  PAK6  LDLRAP1  NEBL  PIFO  ATP12A  CTTNBP2NL  PSPC1  YTHDF3  CASK  CCSER2  LDB3  CKAP5  CSPP1  AMBRA1  DDX11  MYO18B  GABPB1  MRPS28  LATS2  STAG1  CPNE3  RPTOR  FRMPD2  TRIM24  DPH6  DIS3L2  TTLL6  AGPS  FMN1  BCKDHB  KATNAL1  ALOX15B  MACROH2A1  NEK11  DTNBP1  PPP2CA  VDAC1  AFF4  NEDD9  ZFP91  SRPK2  MTERF1  SERPINB1  STAU2  KRIT1  ACTN4  SMARCAL1  CARMIL1  SGCZ  PCM1  DNAH9  AXIN2  ICE1  TBC1D31  ZNF202  SCN3B  EVC  EVC2  ARHGAP35  TLN2  STAT3  CCDC14  ARHGAP21  ARFGEF1"
