"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0149245300651457,12,124,2.92812402129659,"Path:umr04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?umr04261 "," PPP2R1A  ADCY8  RYR2  PPP2R2B  SLC9A1  MAPK1  ADRA1A  PLCB1  CACNA2D3  PPP2R3A  ADCY2  SCN5A"
0.0149245300651457,8,61,3.96816807257679,"Path:umr04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?umr04520 "," PARD3  ACTN4  TCF7  PTPRM    MAPK1  PTPRJ  INSR"
0.0149245300651457,9,75,3.63087378640777,"Path:umr04540 Gap junction","http://www.genome.jp/kegg-bin/show_pathway?umr04540 "," ADCY8  SOS2  GRB2  MAPK1  RAF1  SOS1  PLCB1  MAP2K5  ADCY2"
0.0149245300651457,8,61,3.96816807257679,"Path:umr04662 B cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04662 "," PLCG2  SOS2  GRB2  MAPK1  RAF1  SOS1  VAV3  LYN"
0.0149245300651457,12,124,2.92812402129659,"Path:umr05206 MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?umr05206 "," PLCG2  RDX  ATM  SOS2  GRB2  RPTOR  MAPK1  RAF1    SOS1  STAT3  FOXP1"
0.0149245300651457,8,59,4.10268224452855,"Path:umr05221 Acute myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?umr05221 "," TCF7  SOS2  PPARD  GRB2  MAPK1  RAF1  SOS1  STAT3"
0.0200757128920881,14,166,2.5518189261902,"Path:umr04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04015 "," PARD3  KRIT1  ADCY8  LPAR3  FGF9  FYB1  MAPK1  RAF1  RALGDS  PLCB1  VAV3  INSR  TLN2  ADCY2"
0.0203046661178169,15,186,2.44010335108049,"Path:umr04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?umr04810 "," ARHGAP35  DOCK1  ACTN4  RDX  IQGAP2  FGF9  SOS2  SLC9A1  MAPK1  RAF1  SOS1  F2  PAK6  VAV3  ITGA9"
0.0229866770203735,10,99,3.0562910659998,"Path:umr04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?umr04935 "," ADCY8  PLCG2  SOS2  GRB2  MAPK1  RAF1  SOS1  STAT3  PLCB1  ADCY2"
0.0249192635728218,19,272,2.11356010850942,"Path:umr04151 PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04151 "," PPP2R1A  LPAR3  PPP2R2B  FGF9  LAMA1  SOS2  GRB2  RPTOR  CSF3R  VTN  MAPK1  RAF1    SOS1  RELN  INSR  SGK3  PPP2R3A  ITGA9"
0.0274086495061321,8,70,3.45797503467406,"Path:umr04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04012 "," PLCG2  SOS2  GRB2  MAPK1  RAF1  SOS1  PAK6  NRG1"
0.0279464412923639,10,104,2.90935399551904,"Path:umr04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04068 "," ATM  SOS2  GRB2  MAPK1  RAF1    SOS1  STAT3  INSR  SGK3"
0.0279464412923639,6,42,4.32246879334258,"Path:umr04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?umr04913 "," ADCY8  CYP2J2  ALOX5  INSR  CYP11A1  ADCY2"
0.0279464412923639,13,160,2.45840412621359,"Path:umr05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?umr05205 "," PLCG2  RDX  SOS2  GRB2  SLC9A1  VTN    MAPK1  RAF1  SOS1  STAT3  VAV3  HPSE2"
0.0279464412923639,9,88,3.0944947043248,"Path:umr05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?umr05231 "," SLC22A3  PLPP1  SOS2  GRB2  MAPK1  RAF1  RALGDS  SOS1  DGKG"
0.0279810619498158,10,106,2.85446052390548,"Path:umr04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04919 "," PFKFB2  RXRG  PLCG2  RCAN2  SLC9A1  MAPK1  RAF1  PLCB1  NCOA2  PLCD1"
0.0358474120366727,8,76,3.18497700562085,"Path:umr04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04912 "," ADCY8  SOS2  GRB2  MAPK1  RAF1  SOS1  PLCB1  ADCY2"
0.0381176086309614,17,249,2.06575817834445,"Path:umr05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?umr05165 "," PARD3  TRAF3  PPP2R1A  ATM  PPP2R2B  TCF7  LAMA1  SOS2  GRB2  AXIN2  VTN  MAPK1  RAF1  SOS1  RELN  PPP2R3A  ITGA9"
0.0457594977049716,8,80,3.02572815533981,"Path:umr04666 Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?umr04666 "," DOCK1  PLCG2  PLPP1  MAPK1  RAF1  VAV3  LYN  GAB2"
0.0548185732489949,13,178,2.20980146176503,"Path:umr04020 Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04020 "," ADCY8  RYR2  PLCG2  VDAC1  FGF9  RET  GRPR  CASQ2  TACR1  ADRA1A  PLCB1  ASPH  ADCY2"
0.0548185732489949,9,102,2.66976013706453,"Path:umr04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?umr04611 "," ARHGAP35  ADCY8  PLCG2  MAPK1  F2  PLCB1  TLN2  LYN  ADCY2"
0.0548185732489949,10,120,2.52144012944984,"Path:umr05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?umr05160 "," TRAF3  PPP2R1A  APAF1  PPP2R2B  SOS2  GRB2  MAPK1  RAF1  SOS1  STAT3"
0.0548185732489949,9,102,2.66976013706453,"Path:umr05224 Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?umr05224 "," TCF7  FGF9  SOS2  GRB2  AXIN2  MAPK1  RAF1  SOS1  LRP6"
0.0561776708624669,8,85,2.84774414620217,"Path:umr04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?umr04928 "," RXRG  AKAP13  ADCY8  MAPK1  RAF1  PLCB1  LRP6  ADCY2"
0.0719688260614454,13,187,2.10344738071751,"Path:umr04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04014 "," SHOC2  PLCG2  FGF9  SOS2  GRB2  RASAL2  MAPK1  RAF1  RALGDS  SOS1  PAK6  INSR  GAB2"
0.0719688260614454,10,127,2.38246311444079,"Path:umr05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?umr05225 "," PLCG2  TCF7  SOS2  GRB2  AXIN2  MAPK1  RAF1  SOS1  DPF3  LRP6"
0.0810657484904426,9,111,2.45329309892417,"Path:umr04915 Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04915 "," ADCY8  SOS2  GRB2  MAPK1  RAF1  SOS1  PLCB1  ADCY2  NCOA2"
0.0810657484904426,6,57,3.18497700562085,"Path:umr04917 Prolactin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04917 "," SOS2  GRB2  MAPK1  RAF1  SOS1  STAT3"
0.0881160629232514,9,113,2.40987198212905,"Path:umr04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04910 "," INPP5A  SOS2  GRB2  RPTOR  HKDC1  MAPK1  RAF1  SOS1  INSR"
0.0955798559554395,6,60,3.02572815533981,"Path:umr05211 Renal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?umr05211 "," SOS2  GRB2  MAPK1  RAF1  SOS1  PAK6"
0.0980780407179646,7,79,2.68102494776945,"Path:umr01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?umr01522 "," ADCY8  SOS2  GRB2  MAPK1  RAF1  SOS1  ADCY2"
0.0980780407179646,7,79,2.68102494776945,"Path:umr04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04211 "," ADCY8  RPTOR  ATG13    INSR  RB1CC1  ADCY2"
0.0980780407179646,6,61,2.9761260544326,"Path:umr05214 Glioma","http://www.genome.jp/kegg-bin/show_pathway?umr05214 "," PLCG2  SOS2  GRB2  MAPK1  RAF1  SOS1"
0.107200071465945,8,100,2.42058252427184,"Path:umr04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04071 "," PPP2R1A  PPP2R2B  MAPK1  RAF1  PLCB1  SPTLC3  GAB2  PPP2R3A"
0.107200071465945,7,81,2.61482680091094,"Path:umr04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?umr04650 "," PLCG2  SOS2  GRB2  MAPK1  RAF1  SOS1  VAV3"
0.108317121079479,4,31,3.90416536172878,"Path:umr05216 Thyroid cancer","http://www.genome.jp/kegg-bin/show_pathway?umr05216 "," RXRG  TCF7  RET  MAPK1"
0.109793647732788,5,47,3.2188597397232,"Path:umr00280 Valine leucine and isoleucine degradation","http://www.genome.jp/kegg-bin/show_pathway?umr00280 "," BCKDHB  AOX1  HMGCLL1  AGXT2  DBT"
0.113254962993418,4,32,3.78216019417476,"Path:umr04930 Type II diabetes mellitus","http://www.genome.jp/kegg-bin/show_pathway?umr04930 "," HKDC1  MAPK1    INSR"
0.113254962993418,6,65,2.79297983569828,"Path:umr05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?umr05220 "," SOS2  GRB2  MAPK1  RAF1  SOS1  GAB2"
0.117738877755969,6,66,2.75066195939982,"Path:umr04971 Gastric acid secretion","http://www.genome.jp/kegg-bin/show_pathway?umr04971 "," SLC26A7  ADCY8  SLC9A1  KCNJ15  PLCB1  ADCY2"
0.126121411924228,7,86,2.46280198690449,"Path:umr04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?umr04750 "," ADCY8  PLCG2  CYP2J2  TRPV1  PLCB1  TRPV4  ADCY2"
0.132290606587722,10,148,2.04441091577014,"Path:umr04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?umr04360 "," PARD3  SEMA3C  EPHA6  PLCG2  MAPK1  RAF1  PLXNA2  PAK6  EPHA7  ABLIM2"
0.13665738430491,8,109,2.220717912176,"Path:umr04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04152 "," PPP2R1A  PFKFB2  PPP2R2B  RPTOR  ADRA1A    INSR  PPP2R3A"
0.13665738430491,5,52,2.90935399551904,"Path:umr04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?umr04730 "," GRIA1  MAPK1  RAF1  PLCB1  LYN"
0.13665738430491,8,109,2.220717912176,"Path:umr04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04926 "," ADCY8  SOS2  GRB2  MAPK1  RAF1  SOS1  PLCB1  ADCY2"
0.13665738430491,11,172,1.93505870399639,"Path:umr05417 Lipid and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?umr05417 "," TRAF3  RXRG  APAF1  CYP2J2  HSPA4  MAPK1  APOB  STAT3  PLCB1  VAV3  LYN"
0.139466763189311,5,53,2.85446052390548,"Path:umr04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?umr04720 "," ADCY8  GRIA1  MAPK1  RAF1  PLCB1"
0.139466763189311,9,131,2.07874453420292,"Path:umr05034 Alcoholism","http://www.genome.jp/kegg-bin/show_pathway?umr05034 "," MACROH2A1    SOS2  GRB2  CAMKK1  MAPK1  RAF1  SOS1"
0.139466763189311,10,152,1.99061062851303,"Path:umr05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?umr05207 "," RXRG  ADCY8  FGF9  SOS2  GRB2  MAPK1  RAF1  SOS1  STAT3  ADCY2"
0.142752552236993,9,133,2.04748521789912,"Path:umr04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04022 "," ADCY8  PDE5A  VDAC1  MAPK1  RAF1  ADRA1A  PLCB1  INSR  ADCY2"
0.142752552236993,11,176,1.89108009708738,"Path:umr04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04024 "," PDE10A  CNGB3  ADCY8  RYR2  GRIA1  SLC9A1  MAPK1  RAF1  TSHR  VAV3  ADCY2"
0.142752552236993,6,72,2.52144012944984,"Path:umr04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?umr04916 "," ADCY8  TCF7  MAPK1  RAF1  PLCB1  ADCY2"
0.143693025414666,7,93,2.27742979434179,"Path:umr04660 T cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04660 "," SOS2  GRB2  MAPK1  RAF1  SOS1  PAK6  VAV3"
0.143693025414666,7,93,2.27742979434179,"Path:umr04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?umr04726 "," TPH2  ALOX15B  CYP2J2  ALOX5  MAPK1  RAF1  PLCB1"
0.143693025414666,6,73,2.48689985370395,"Path:umr04911 Insulin secretion","http://www.genome.jp/kegg-bin/show_pathway?umr04911 "," PCLO  RIMS2  ADCY8  RYR2  PLCB1  ADCY2"
0.160729789717991,4,39,3.10331092855365,"Path:umr04979 Cholesterol metabolism","http://www.genome.jp/kegg-bin/show_pathway?umr04979 "," VDAC1  LIPG  LDLRAP1  APOB"
0.161439159043652,7,96,2.20626011326861,"Path:umr04550 Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?umr04550 "," TCF7  GRB2  AXIN2  MAPK1  RAF1  STAT3  ACVR1B"
0.167493601202712,6,77,2.35771025091413,"Path:umr04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?umr04713 "," ADCY8  RYR2  GRIA1  MAPK1  PLCB1  ADCY2"
0.169145283961463,3,24,3.78216019417476,"Path:umr00062 Fatty acid elongation","http://www.genome.jp/kegg-bin/show_pathway?umr00062 "," ELOVL6  ELOVL2  HSD17B12"
0.169145283961463,7,98,2.16123439667129,"Path:umr04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04722 "," PLCG2  SOS2  GRB2  MAPK1  RAF1  SOS1  MAP2K5"
0.169145283961463,6,78,2.32748319641524,"Path:umr05032 Morphine addiction","http://www.genome.jp/kegg-bin/show_pathway?umr05032 "," PDE10A  ADCY8  PDE7B  GABRA1  PDE7A  ADCY2"
0.175690974740223,6,79,2.29802138380238,"Path:umr05414 Dilated cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?umr05414 "," ADCY8  RYR2  LAMA1  CACNA2D3  ADCY2  ITGA9"
0.177023607346577,3,25,3.63087378640777,"Path:umr01040 Biosynthesis of unsaturated fatty acids","http://www.genome.jp/kegg-bin/show_pathway?umr01040 "," ELOVL6  ELOVL2  HSD17B12"
0.177023607346577,8,122,1.9840840362884,"Path:umr04140 Autophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?umr04140 "," RPTOR  MAPK1  RAF1  ATG13  AMBRA1  ATG2B  RB1CC1  "
0.177023607346577,8,122,1.9840840362884,"Path:umr04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04921 "," ADCY8  RYR2  MAPK1  RAF1  PLCB1  CACNA2D3  MAP2K5  ADCY2"
0.177023607346577,10,165,1.83377463959988,"Path:umr05203 Viral carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?umr05203 "," TRAF3  ACTN4    GRB2  MAPK1  STAT3  SND1  LYN  CCR8"
0.188932125404548,8,124,1.95208268086439,"Path:umr05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?umr05017 "," VDAC1  GRIA1  ATG13  AMBRA1  ATG2B  PLCB1  RELN  RB1CC1"
0.193788679982395,8,125,1.93646601941748,"Path:umr04723 Retrograde endocannabinoid signaling","http://www.genome.jp/kegg-bin/show_pathway?umr04723 "," ADCY8  NDUFV2  GABRA1  GRIA1  NDUFS4  MAPK1  PLCB1  ADCY2"
0.195927870964526,5,63,2.40137155185699,"Path:umr05412 Arrhythmogenic right ventricular cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?umr05412 "," RYR2  TCF7  LAMA1    CACNA2D3"
0.19611177985081,3,27,3.36192017259978,"Path:umr04136 Autophagy-other","http://www.genome.jp/kegg-bin/show_pathway?umr04136 "," RPTOR  ATG13  ATG2B"
0.19611177985081,8,126,1.92109724148559,"Path:umr04150 mTOR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?umr04150 "," SOS2  GRB2  RPTOR  MAPK1  RAF1  SOS1  INSR  LRP6"
